Year,Industry,Age group,Characteristics,Male Participation Rate (%),Female Participation Rate (%),Difference (%)
2019,Real estate and rental and leasing [53],25 to 54 years,Employment,53.21041214750542,46.78958785249458,6.420824295010846
2019,Real estate and rental and leasing [53],25 to 54 years,Full-time employment,55.87349397590361,44.201807228915655,11.671686746987952
2019,Real estate and rental and leasing [53],25 to 54 years,Part-time employment,59.853420195439746,73.15418023887081,-13.300760043431062
2019,Real estate and rental and leasing [53],55 years and over,Employment,57.74522858411007,51.42772599496968,6.317502589140396
2019,Real estate and rental and leasing [53],55 years and over,Full-time employment,66.5016286644951,53.74592833876222,12.755700325732882
2019,Real estate and rental and leasing [53],55 years and over,Part-time employment,65.2774994990984,84.31977559607293,-19.042276096974533
2019,Retail trade [44-45],15 to 24 years,Employment,46.54639175257733,53.46097201767305,-6.914580265095722
2019,Retail trade [44-45],15 to 24 years,Full-time employment,53.76344086021505,46.28136200716846,7.482078853046588
2019,Retail trade [44-45],15 to 24 years,Part-time employment,42.9950630828305,56.98299506308283,-13.987931980252334
2019,Retail trade [44-45],15 years and over,Employment,47.68476803727227,52.317429620025045,-4.632661582752775
2019,Retail trade [44-45],15 years and over,Full-time employment,52.531603237241654,47.468396762758346,5.063206474483309
2019,Retail trade [44-45],15 years and over,Part-time employment,38.39892321497244,61.59466735033969,-23.19574413536725
2019,Retail trade [44-45],25 to 54 years,Employment,48.46674281697567,51.52886389596697,-3.0621210789913036
2019,Retail trade [44-45],25 to 54 years,Full-time employment,52.26146547179758,47.73326304691617,4.528202424881407
2019,Retail trade [44-45],25 to 54 years,Part-time employment,29.45675105485232,70.5168776371308,-41.060126582278485
2019,Retail trade [44-45],55 years and over,Employment,47.440235782119856,52.559764217880144,-5.119528435760287
2019,Retail trade [44-45],55 years and over,Full-time employment,52.50541292916796,47.52551809464893,4.97989483451903
2019,Retail trade [44-45],55 years and over,Part-time employment,38.693877551020414,64.7495361781076,-26.05565862708719
2019,Wholesale trade [41],15 to 24 years,Employment,65.88628762541806,43.71715241280458,22.169135212613483
2019,Wholesale trade [41],15 to 24 years,Full-time employment,70.17045454545455,48.579545454545446,21.5909090909091
2019,Wholesale trade [41],15 to 24 years,Part-time employment,69.0909090909091,48.48484848484848,20.606060606060616
2019,Wholesale trade [41],15 years and over,Employment,68.44249924539692,31.549954723815272,36.89254452158164
2019,Wholesale trade [41],15 years and over,Full-time employment,70.14985824220332,29.82584042122316,40.32401782098016
2019,Wholesale trade [41],15 years and over,Part-time employment,65.89403973509933,80.62913907284769,-14.735099337748366
2019,Wholesale trade [41],25 to 54 years,Employment,66.94565338689877,33.032027675482645,33.913625711416124
2019,Wholesale trade [41],25 to 54 years,Full-time employment,68.60668141077872,34.49423815620999,34.11244325456873
2019,Wholesale trade [41],25 to 54 years,Part-time employment,50.13927576601671,85.57103064066852,-35.431754874651816
2019,Wholesale trade [41],55 years and over,Employment,73.05989967542047,36.75863086456182,36.301268810858645
2019,Wholesale trade [41],55 years and over,Full-time employment,74.44991789819375,34.770114942528735,39.67980295566501
2019,Wholesale trade [41],55 years and over,Part-time employment,79.72972972972973,90.09009009009009,-10.36036036036036
2020,Accommodation and food services [72],15 to 24 years,Employment,43.68456832087016,56.28823929299796,-12.603670972127794
2020,Accommodation and food services [72],15 to 24 years,Full-time employment,50.410429744084986,49.589570255915014,0.8208594881699725
2020,Accommodation and food services [72],15 to 24 years,Part-time employment,41.07514669695249,58.886996024985805,-17.81184932803332
2020,Accommodation and food services [72],15 years and over,Employment,44.15543219666932,55.84456780333068,-11.689135606661367
2020,Accommodation and food services [72],15 years and over,Full-time employment,48.27946768060836,51.68250950570341,-3.4030418250950447
2020,Accommodation and food services [72],15 years and over,Part-time employment,38.95902810862316,61.02906145783707,-22.070033349213908
2020,Accommodation and food services [72],25 to 54 years,Employment,44.57377230905664,55.42622769094335,-10.852455381886706
2020,Accommodation and food services [72],25 to 54 years,Full-time employment,47.9916067146283,52.023381294964025,-4.031774580335728
2020,Accommodation and food services [72],25 to 54 years,Part-time employment,38.32197614991482,65.03407155025553,-26.712095400340715
2020,Accommodation and food services [72],55 years and over,Employment,48.23877068557919,56.14657210401891,-7.907801418439718
2020,Accommodation and food services [72],55 years and over,Full-time employment,51.6225352112676,52.901408450704224,-1.2788732394366207
2020,Accommodation and food services [72],55 years and over,Part-time employment,85.19736842105263,63.42105263157896,21.77631578947367
2020,"Agriculture [111-112, 1100, 1151-1152]",15 to 24 years,Employment,71.40887786049078,49.09606522509748,22.312812635393293
2020,"Agriculture [111-112, 1100, 1151-1152]",15 to 24 years,Full-time employment,74.63942307692307,61.00961538461538,13.629807692307686
2020,"Agriculture [111-112, 1100, 1151-1152]",15 to 24 years,Part-time employment,81.15942028985506,100.18115942028984,-19.02173913043478
2020,"Agriculture [111-112, 1100, 1151-1152]",15 years and over,Employment,68.79356568364611,31.170688114387847,37.622877569258264
2020,"Agriculture [111-112, 1100, 1151-1152]",15 years and over,Full-time employment,74.1341516878562,28.404208680403332,45.729943007452874
2020,"Agriculture [111-112, 1100, 1151-1152]",15 years and over,Part-time employment,50.22092897941589,67.53152279340446,-17.310593813988575
2020,"Agriculture [111-112, 1100, 1151-1152]",25 to 54 years,Employment,74.19491525423727,35.42372881355932,38.77118644067795
2020,"Agriculture [111-112, 1100, 1151-1152]",25 to 54 years,Full-time employment,80.07735281478298,29.686291362269014,50.391061452513966
2020,"Agriculture [111-112, 1100, 1151-1152]",25 to 54 years,Part-time employment,77.77777777777779,86.27075351213283,-8.492975734355042
2020,"Agriculture [111-112, 1100, 1151-1152]",55 years and over,Employment,71.74211248285324,28.349336991312303,43.392775491540945
2020,"Agriculture [111-112, 1100, 1151-1152]",55 years and over,Full-time employment,77.31535756154749,27.84290738569754,49.47245017584994
2020,"Agriculture [111-112, 1100, 1151-1152]",55 years and over,Part-time employment,51.368421052631575,48.21052631578947,3.1578947368421026
2020,"Business, building and other support services [55, 56]",15 to 24 years,Employment,70.03676470588235,36.247276688453155,33.78948801742919
2020,"Business, building and other support services [55, 56]",15 to 24 years,Full-time employment,73.4676007005254,31.786339754816105,41.68126094570929
2020,"Business, building and other support services [55, 56]",15 to 24 years,Part-time employment,79.94467496542185,64.31535269709543,15.629322268326419
2020,"Business, building and other support services [55, 56]",15 years and over,Employment,58.33879304069303,41.65392734949408,16.684865691198944
2020,"Business, building and other support services [55, 56]",15 years and over,Full-time employment,63.767834611278275,36.19334174512278,27.574492866155495
2020,"Business, building and other support services [55, 56]",15 years and over,Part-time employment,42.02561117578579,58.00349243306171,-15.977881257275918
2020,"Business, building and other support services [55, 56]",25 to 54 years,Employment,57.12240515390123,42.87759484609878,14.244810307802446
2020,"Business, building and other support services [55, 56]",25 to 54 years,Full-time employment,61.944566652001754,38.084763161753926,23.859803490247828
2020,"Business, building and other support services [55, 56]",25 to 54 years,Part-time employment,49.000319897632764,87.09213051823419,-38.09181062060142
2020,"Business, building and other support services [55, 56]",55 years and over,Employment,56.0300832661832,43.996776792908946,12.033306473274251
2020,"Business, building and other support services [55, 56]",55 years and over,Full-time employment,64.37419906023068,43.22938914993592,21.14480991029476
2020,"Business, building and other support services [55, 56]",55 years and over,Part-time employment,56.82803468208092,79.47976878612717,-22.65173410404625
2020,Construction [23],15 to 24 years,Employment,90.49019607843137,19.411764705882355,71.078431372549
2020,Construction [23],15 to 24 years,Full-time employment,92.09849320102903,19.000367511944138,73.0981256890849
2020,Construction [23],15 to 24 years,Part-time employment,101.0179640718563,57.63473053892215,43.38323353293415
2020,Construction [23],15 years and over,Employment,86.94370449298525,13.045640206002481,73.89806428698276
2020,Construction [23],15 years and over,Full-time employment,89.05275317674239,10.951097420100114,78.10165575664227
2020,Construction [23],15 years and over,Part-time employment,68.04487179487178,46.281033781033784,21.763838013837997
2020,Construction [23],25 to 54 years,Employment,86.70282108776138,13.29717891223862,73.40564217552276
2020,Construction [23],25 to 54 years,Full-time employment,88.63999119379162,11.35450492597281,77.28548626781881
2020,Construction [23],25 to 54 years,Part-time employment,57.646474677259185,61.1576110086537,-3.5111363313945176
2020,Construction [23],55 years and over,Employment,85.94859655055801,14.034494420020295,71.91410213053771
2020,Construction [23],55 years and over,Full-time employment,88.8254967538855,12.14046822742475,76.68502852646075
2020,Construction [23],55 years and over,Part-time employment,75.9459820831662,51.34376253509827,24.60221954806793
2020,Educational services [61],15 to 24 years,Employment,41.55948553054662,76.16291532690246,-34.60342979635585
2020,Educational services [61],15 to 24 years,Full-time employment,63.0551301684533,68.60643185298622,-5.551301684532916
2020,Educational services [61],15 to 24 years,Part-time employment,56.053067993366504,77.7593513911922,-21.706283397825693
2020,Educational services [61],15 years and over,Employment,30.183956002275742,69.82362981225108,-39.63967380997534
2020,Educational services [61],15 years and over,Full-time employment,31.944925957109604,68.0550740428904,-36.11014808578079
2020,Educational services [61],15 years and over,Part-time employment,24.408811143505023,75.57499190152252,-51.166180758017504
2020,Educational services [61],25 to 54 years,Employment,28.173571693809347,71.82112354782241,-43.64755185401306
2020,Educational services [61],25 to 54 years,Full-time employment,29.803240740740737,70.20318930041152,-40.39994855967079
2020,Educational services [61],25 to 54 years,Part-time employment,20.61230675962413,79.38769324037588,-58.77538648075175
2020,Educational services [61],55 years and over,Employment,36.733970952887,63.266029047112994,-26.532058094225995
2020,Educational services [61],55 years and over,Full-time employment,40.39186134137152,59.557900025119324,-19.1660386837478
2020,Educational services [61],55 years and over,Part-time employment,42.917166866746705,79.09963985594239,-36.18247298919568
2020,"Finance, insurance, real estate, rental and leasing [52, 53]",15 to 24 years,Employment,56.88509021842354,64.48243114909779,-7.59734093067425
2020,"Finance, insurance, real estate, rental and leasing [52, 53]",15 to 24 years,Full-time employment,86.7013888888889,68.17708333333334,18.524305555555557
2020,"Finance, insurance, real estate, rental and leasing [52, 53]",15 to 24 years,Part-time employment,60.949298813376494,93.85113268608414,-32.90183387270765
2020,"Finance, insurance, real estate, rental and leasing [52, 53]",15 years and over,Employment,47.368845193005086,52.62309613989847,-5.254250946893386
2020,"Finance, insurance, real estate, rental and leasing [52, 53]",15 years and over,Full-time employment,47.966094093375794,52.02493609005696,-4.058841996681167
2020,"Finance, insurance, real estate, rental and leasing [52, 53]",15 years and over,Part-time employment,51.12785267424442,57.93021411578113,-6.802361441536711
2020,"Finance, insurance, real estate, rental and leasing [52, 53]",25 to 54 years,Employment,46.755268865039206,53.2447311349608,-6.489462269921596
2020,"Finance, insurance, real estate, rental and leasing [52, 53]",25 to 54 years,Full-time employment,47.6351752822341,52.358882947118246,-4.723707664884145
2020,"Finance, insurance, real estate, rental and leasing [52, 53]",25 to 54 years,Part-time employment,50.26109660574413,66.0574412532637,-15.796344647519575
2020,"Finance, insurance, real estate, rental and leasing [52, 53]",55 years and over,Employment,49.48602344454463,50.55004508566277,-1.0640216411181385
2020,"Finance, insurance, real estate, rental and leasing [52, 53]",55 years and over,Full-time employment,49.0788013318535,50.899001109877915,-1.820199778024417
2020,"Finance, insurance, real estate, rental and leasing [52, 53]",55 years and over,Part-time employment,56.949806949806955,54.16130416130416,2.7885027885027966
2020,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 to 24 years,Employment,79.15632754342434,79.4044665012407,-0.24813895781636575
2020,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 to 24 years,Full-time employment,78.4776902887139,82.67716535433071,-4.199475065616809
2020,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 years and over,Employment,81.00358422939068,20.842293906810035,60.16129032258065
2020,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 years and over,Full-time employment,82.22789115646259,19.45578231292517,62.772108843537424
2020,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",15 years and over,Part-time employment,61.98347107438017,87.60330578512396,-25.619834710743795
2020,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",25 to 54 years,Employment,81.05239885032059,22.996044906281476,58.05635394403911
2020,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",25 to 54 years,Full-time employment,82.03783906997948,21.870171972747762,60.16766709723172
2020,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",25 to 54 years,Part-time employment,88.69565217391305,65.21739130434783,23.47826086956522
2020,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",55 years and over,Employment,81.25516102394715,28.915496834571986,52.33966418937517
2020,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",55 years and over,Full-time employment,84.34389140271493,33.09954751131222,51.244343891402714
2020,"Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]",55 years and over,Part-time employment,72.46376811594203,78.26086956521739,-5.79710144927536
2020,Goods-producing sector,15 to 24 years,Employment,81.2665295327652,20.5906553041434,60.67587422862181
2020,Goods-producing sector,15 to 24 years,Full-time employment,83.28743545611016,18.38382099827883,64.90361445783134
2020,Goods-producing sector,15 to 24 years,Part-time employment,76.69021190716448,42.66974196338475,34.02046994377973
2020,Goods-producing sector,15 years and over,Employment,78.0394016013485,21.9605983986515,56.078803202697
2020,Goods-producing sector,15 years and over,Full-time employment,79.59246854859137,20.40753145140863,59.18493709718274
2020,Goods-producing sector,15 years and over,Part-time employment,55.38682536425199,44.59265339626513,10.794171967986863
2020,Goods-producing sector,25 to 54 years,Employment,78.06789540012603,21.934073724007565,56.13382167611847
2020,Goods-producing sector,25 to 54 years,Full-time employment,79.40935528794954,20.59064471205046,58.818710575899075
2020,Goods-producing sector,25 to 54 years,Part-time employment,48.8388746803069,60.87979539641943,-12.040920716112531
2020,Goods-producing sector,55 years and over,Employment,76.7591431841718,23.22995585109282,53.52918733307898
2020,Goods-producing sector,55 years and over,Full-time employment,78.82976132489038,21.176327325864587,57.65343399902579
2020,Goods-producing sector,55 years and over,Part-time employment,64.98179927197087,49.575316345987176,15.406482925983696
2020,Health care and social assistance [62],15 to 24 years,Employment,21.049736552602628,82.69932256383532,-61.6495860112327
2020,Health care and social assistance [62],15 to 24 years,Full-time employment,20.876638047898783,84.1843651152282,-63.307727067329424
2020,Health care and social assistance [62],15 to 24 years,Part-time employment,34.52307692307692,80.67692307692307,-46.15384615384615
2020,Health care and social assistance [62],15 years and over,Employment,19.302407858317203,80.69342989740068,-61.391022039083474
2020,Health care and social assistance [62],15 years and over,Full-time employment,20.701221110004713,79.30139929773071,-58.600178187726
2020,Health care and social assistance [62],15 years and over,Part-time employment,15.291679304418157,86.06814275604084,-70.77646345162269
2020,Health care and social assistance [62],25 to 54 years,Employment,18.340292580372004,81.66554734721291,-63.3252547668409
2020,Health care and social assistance [62],25 to 54 years,Full-time employment,19.84540589696058,80.15809170718059,-60.31268581022
2020,Health care and social assistance [62],25 to 54 years,Part-time employment,14.51078310058335,89.30528548700724,-74.79450238642389
2020,Health care and social assistance [62],55 years and over,Employment,23.371147475153094,76.6388916775424,-53.26774420238931
2020,Health care and social assistance [62],55 years and over,Full-time employment,25.489396411092986,74.510603588907,-49.02120717781402
2020,Health care and social assistance [62],55 years and over,Part-time employment,21.190811064228786,82.62370540851553,-61.43289434428675
2020,"Information, culture and recreation [51, 71]",15 to 24 years,Employment,49.79724249797243,50.16220600162205,-0.3649635036496264
2020,"Information, culture and recreation [51, 71]",15 to 24 years,Full-time employment,65.77516851489453,55.25114155251142,10.524026962383111
2020,"Information, culture and recreation [51, 71]",15 to 24 years,Part-time employment,51.302841302841294,58.69715869715869,-7.394317394317397
2020,"Information, culture and recreation [51, 71]",15 years and over,Employment,56.03900421068184,43.95360862820418,12.085395582477659
2020,"Information, culture and recreation [51, 71]",15 years and over,Full-time employment,60.26192337763878,39.71853010164191,20.54339327599687
2020,"Information, culture and recreation [51, 71]",15 years and over,Part-time employment,42.95220810647307,57.04779189352691,-14.09558378705384
2020,"Information, culture and recreation [51, 71]",25 to 54 years,Employment,58.28453324147434,41.71546675852566,16.569066482948685
2020,"Information, culture and recreation [51, 71]",25 to 54 years,Full-time employment,61.389401529132606,38.58423411547587,22.805167413656733
2020,"Information, culture and recreation [51, 71]",25 to 54 years,Part-time employment,52.47031788586748,77.7479892761394,-25.277671390271927
2020,"Information, culture and recreation [51, 71]",55 years and over,Employment,54.27241962774957,50.25380710659898,4.018612521150594
2020,"Information, culture and recreation [51, 71]",55 years and over,Full-time employment,58.64615384615385,50.31794871794871,8.328205128205141
2020,"Information, culture and recreation [51, 71]",55 years and over,Part-time employment,64.80978260869566,70.2251552795031,-5.415372670807443
2020,Manufacturing [31-33],15 to 24 years,Employment,75.89469354175237,32.748868778280546,43.14582476347183
2020,Manufacturing [31-33],15 to 24 years,Full-time employment,76.81228996639462,32.02798161991633,44.784308346478284
2020,Manufacturing [31-33],15 to 24 years,Part-time employment,123.35329341317367,50.2994011976048,73.05389221556888
2020,Manufacturing [31-33],15 years and over,Employment,71.93518435319137,28.07080600233624,43.864378350855134
2020,Manufacturing [31-33],15 years and over,Full-time employment,72.69548930856875,27.30138910566568,45.394100202903076
2020,Manufacturing [31-33],15 years and over,Part-time employment,53.70919881305637,46.29080118694362,7.41839762611275
2020,Manufacturing [31-33],25 to 54 years,Employment,71.63307170888334,28.35800927577595,43.27506243310739
2020,Manufacturing [31-33],25 to 54 years,Full-time employment,72.34120279464817,27.663363623909763,44.67783917073841
2020,Manufacturing [31-33],25 to 54 years,Part-time employment,69.01734104046243,96.76300578034682,-27.74566473988439
2020,Manufacturing [31-33],55 years and over,Employment,71.5323336457357,28.43252108716026,43.099812558575444
2020,Manufacturing [31-33],55 years and over,Full-time employment,72.58946322067597,27.410536779324058,45.178926441351905
2020,Manufacturing [31-33],55 years and over,Part-time employment,68.67790594498669,121.73913043478262,-53.06122448979593
2020,Other services (except public administration) [81],15 to 24 years,Employment,58.69175627240143,51.686217008797655,7.005539263603772
2020,Other services (except public administration) [81],15 to 24 years,Full-time employment,67.69666537916828,52.96768379039525,14.728981588773031
2020,Other services (except public administration) [81],15 to 24 years,Part-time employment,63.50806451612904,71.90020161290323,-8.392137096774192
2020,Other services (except public administration) [81],15 years and over,Employment,47.767762083895235,52.21094470863794,-4.443182624742704
2020,Other services (except public administration) [81],15 years and over,Full-time employment,53.382285452042225,46.63607159247361,6.746213859568613
2020,Other services (except public administration) [81],15 years and over,Part-time employment,28.665413533834588,71.30325814536342,-42.63784461152883
2020,Other services (except public administration) [81],25 to 54 years,Employment,45.33423059668012,54.665769403319864,-9.331538806639742
2020,Other services (except public administration) [81],25 to 54 years,Full-time employment,50.4,49.64067796610169,0.7593220338983073
2020,Other services (except public administration) [81],25 to 54 years,Part-time employment,44.68526930564568,86.4438676184296,-41.758598312783924
2020,Other services (except public administration) [81],55 years and over,Employment,53.29655897031783,46.67717362752824,6.619385342789592
2020,Other services (except public administration) [81],55 years and over,Full-time employment,60.93338351524277,39.10425291682349,21.829130598419276
2020,Other services (except public administration) [81],55 years and over,Part-time employment,43.08093994778068,70.17406440382942,-27.09312445604874
2020,"Professional, scientific and technical services [54]",15 to 24 years,Employment,58.803738317757016,56.256490134994806,2.5472481827622104
2020,"Professional, scientific and technical services [54]",15 to 24 years,Full-time employment,68.2315233785822,53.368526897938665,14.862996480643531
2020,"Professional, scientific and technical services [54]",15 to 24 years,Part-time employment,111.23287671232876,93.97260273972603,17.260273972602732
2020,"Professional, scientific and technical services [54]",15 years and over,Employment,56.69740043539506,43.30580099884748,13.39159943654758
2020,"Professional, scientific and technical services [54]",15 years and over,Full-time employment,59.257487673853845,40.74987121936861,18.507616454485238
2020,"Professional, scientific and technical services [54]",15 years and over,Part-time employment,43.452439625431246,66.41202562838838,-22.95958600295713
2020,"Professional, scientific and technical services [54]",25 to 54 years,Employment,55.776611231196796,44.21456614760245,11.562045083594349
2020,"Professional, scientific and technical services [54]",25 to 54 years,Full-time employment,58.07881298776375,41.921187012236246,16.157625975527502
2020,"Professional, scientific and technical services [54]",25 to 54 years,Part-time employment,38.14892501310959,76.85136631125096,-38.702441298141366
2020,"Professional, scientific and technical services [54]",55 years and over,Employment,60.92704930782392,39.07295069217608,21.854098615647843
2020,"Professional, scientific and technical services [54]",55 years and over,Full-time employment,65.67805716741887,34.32194283258113,31.35611433483774
2020,"Professional, scientific and technical services [54]",55 years and over,Part-time employment,53.86255329821922,57.1231502382744,-3.26059694005518
2020,Public administration [91],15 to 24 years,Employment,53.285968028419184,46.80284191829485,6.483126110124331
2020,Public administration [91],15 to 24 years,Full-time employment,57.687723480333744,55.50258243941201,2.185141040921735
2020,Public administration [91],15 to 24 years,Part-time employment,87.5,71.94444444444444,15.555555555555557
2020,Public administration [91],15 years and over,Employment,51.009046624913026,48.990953375086995,2.0180932498260304
2020,Public administration [91],15 years and over,Full-time employment,51.5447068747364,48.45002108814846,3.094685786587938
2020,Public administration [91],15 years and over,Part-time employment,45.91304347826087,57.826086956521735,-11.913043478260867
2020,Public administration [91],25 to 54 years,Employment,50.48169556840077,49.49172812437712,0.9899674440236481
2020,Public administration [91],25 to 54 years,Full-time employment,51.23270784823997,48.76044377482537,2.4722640734145997
2020,Public administration [91],25 to 54 years,Part-time employment,72.89293849658314,96.27942293090356,-23.386484434320423
2020,Public administration [91],55 years and over,Employment,52.30730223123733,47.667342799188646,4.639959432048684
2020,Public administration [91],55 years and over,Full-time employment,52.50779257580053,47.49220742419949,5.015585151601037
2020,Public administration [91],55 years and over,Part-time employment,83.63636363636363,100.56818181818181,-16.931818181818187
2020,Services-producing sector,15 to 24 years,Employment,46.07676810518503,53.92058106245361,-7.843812957268575
2020,Services-producing sector,15 to 24 years,Full-time employment,51.288123844731984,48.72342883548984,2.5646950092421434
2020,Services-producing sector,15 to 24 years,Part-time employment,41.65686850872036,58.32843425436018,-16.671565745639825
2020,Services-producing sector,15 years and over,Employment,46.163402821646656,53.83624622727591,-7.672843405629251
2020,Services-producing sector,15 years and over,Full-time employment,49.29009422426174,50.710350439550176,-1.4202562152884326
2020,Services-producing sector,15 years and over,Part-time employment,34.46013455005662,65.54153067341637,-31.081396123359752
2020,Services-producing sector,25 to 54 years,Employment,45.12649950756414,54.87296231116565,-9.74646280360151
2020,Services-producing sector,25 to 54 years,Full-time employment,47.92129443430375,52.07870556569626,-4.157411131392507
2020,Services-producing sector,25 to 54 years,Part-time employment,26.456731961319118,73.53087031986115,-47.07413835854203
2020,Services-producing sector,55 years and over,Employment,49.35509087355873,50.643280568041185,-1.2881896944824547
2020,Services-producing sector,55 years and over,Full-time employment,53.34841825856142,46.64723032069971,6.701187937861711
2020,Services-producing sector,55 years and over,Part-time employment,37.471666342853446,62.534809921637205,-25.06314357878376
2020,"Total, all industries",15 to 24 years,Employment,51.45410855846752,48.54364571402907,2.910462844438449
2020,"Total, all industries",15 to 24 years,Full-time employment,59.333102672779184,40.67122221261136,18.661880460167822
2020,"Total, all industries",15 to 24 years,Part-time employment,42.94590301784546,57.04942539474913,-14.103522376903669
2020,"Total, all industries",15 years and over,Employment,52.870938690682365,47.12850710079668,5.742431589885683
2020,"Total, all industries",15 years and over,Full-time employment,56.56544495541491,43.43387925703917,13.131565698375738
2020,"Total, all industries",15 years and over,Part-time employment,36.03234501347709,63.96611474778591,-27.933769734308818
2020,"Total, all industries",25 to 54 years,Employment,52.1974352688572,47.802564731142795,4.394870537714404
2020,"Total, all industries",25 to 54 years,Full-time employment,55.22756864124082,44.77243135875918,10.455137282481644
2020,"Total, all industries",25 to 54 years,Part-time employment,27.8198363539038,72.17634013917564,-44.35650378527184
2020,"Total, all industries",55 years and over,Employment,55.6646478325747,44.3353521674253,11.329295665149402
2020,"Total, all industries",55 years and over,Full-time employment,60.05353765267848,39.94325649985574,20.110281152822736
2020,"Total, all industries",55 years and over,Part-time employment,39.879067088972064,60.10941549093003,-20.23034840195797
2020,Transportation and warehousing [48-49],15 to 24 years,Employment,89.51979780960404,42.860151642796964,46.65964616680708
2020,Transportation and warehousing [48-49],15 to 24 years,Full-time employment,100.95385408610467,48.91724671307038,52.03660737303429
2020,Transportation and warehousing [48-49],15 to 24 years,Part-time employment,77.0700636942675,50.63694267515925,26.433121019108256
2020,Transportation and warehousing [48-49],15 years and over,Employment,77.19726303506074,22.808041160558005,54.38922187450274
2020,Transportation and warehousing [48-49],15 years and over,Full-time employment,79.85850507536142,20.129191018148262,59.72931405721316
2020,Transportation and warehousing [48-49],15 years and over,Part-time employment,73.66239316239316,48.23076923076923,25.431623931623925
2020,Transportation and warehousing [48-49],25 to 54 years,Employment,75.69292929292929,24.2989898989899,51.39393939393939
2020,Transportation and warehousing [48-49],25 to 54 years,Full-time employment,78.15270490320245,21.838248597792653,56.31445630540979
2020,Transportation and warehousing [48-49],25 to 54 years,Part-time employment,61.63563829787234,50.35144376899696,11.284194528875382
2020,Transportation and warehousing [48-49],55 years and over,Employment,79.64501510574017,20.37386706948641,59.27114803625376
2020,Transportation and warehousing [48-49],55 years and over,Full-time employment,83.4600322506335,18.092605390463028,65.36742686017047
2020,Transportation and warehousing [48-49],55 years and over,Part-time employment,69.5583596214511,63.97476340694007,5.583596214511033
2020,Utilities [22],15 to 24 years,Employment,93.29268292682927,,
2020,Utilities [22],15 to 24 years,Full-time employment,96.0,,
2020,Utilities [22],15 years and over,Employment,73.00751879699247,29.774436090225564,43.23308270676691
2020,Utilities [22],15 years and over,Full-time employment,73.74856706152083,28.834543370271305,44.914023691249525
2020,Utilities [22],15 years and over,Part-time employment,,72.72727272727273,
2020,Utilities [22],25 to 54 years,Employment,74.22480620155038,28.47760551248923,45.747200689061145
2020,Utilities [22],25 to 54 years,Full-time employment,74.7677261613692,27.8185275740288,46.9491985873404
2020,Utilities [22],55 years and over,Employment,68.0161943319838,65.58704453441295,2.429149797570844
2020,Utilities [22],55 years and over,Full-time employment,69.2468619246862,63.54602510460251,5.700836820083687
2020,"Wholesale and retail trade [41, 44-45]",15 to 24 years,Employment,48.87123124907174,51.11391653052132,-2.2426852814495817
2020,"Wholesale and retail trade [41, 44-45]",15 to 24 years,Full-time employment,56.46604310695405,43.53395689304595,12.932086213908093
2020,"Wholesale and retail trade [41, 44-45]",15 to 24 years,Part-time employment,44.52110864226406,55.45550228043504,-10.934393638170981
2020,"Wholesale and retail trade [41, 44-45]",15 years and over,Employment,53.13897691263014,46.86102308736985,6.27795382526029
2020,"Wholesale and retail trade [41, 44-45]",15 years and over,Full-time employment,58.41187086424705,41.59063565269701,16.82123521155004
2020,"Wholesale and retail trade [41, 44-45]",15 years and over,Part-time employment,39.41291585127201,60.580560991519896,-21.167645140247885
2020,"Wholesale and retail trade [41, 44-45]",25 to 54 years,Employment,55.0842592279896,44.905609401911455,10.178649826078143
2020,"Wholesale and retail trade [41, 44-45]",25 to 54 years,Full-time employment,58.766246362754615,41.23375363724539,17.532492725509222
2020,"Wholesale and retail trade [41, 44-45]",25 to 54 years,Part-time employment,30.344108446298222,69.62982273201251,-39.28571428571429
2020,"Wholesale and retail trade [41, 44-45]",55 years and over,Employment,53.10776323372026,46.90870173705441,6.1990614966658555
2020,"Wholesale and retail trade [41, 44-45]",55 years and over,Full-time employment,58.459198087580134,41.54080191241987,16.91839617516026
2020,"Wholesale and retail trade [41, 44-45]",55 years and over,Part-time employment,39.816638370118845,63.66723259762309,-23.850594227504246
2020,"Durables [321, 327, 331-339]",15 to 24 years,Employment,83.6626139817629,50.15197568389057,33.51063829787233
2020,"Durables [321, 327, 331-339]",15 to 24 years,Full-time employment,84.14322250639387,48.59335038363171,35.54987212276216
2020,"Durables [321, 327, 331-339]",15 to 24 years,Part-time employment,78.51239669421487,37.190082644628106,41.322314049586765
2020,"Durables [321, 327, 331-339]",15 years and over,Employment,78.59344212600415,21.421714747638056,57.17172737836609
